Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P083905,Latin America and Caribbean,Republic of Colombia,Closed,Programmatic Fiscal and Institutional Structural Adjustment Loan Project (02),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P083905,2003-11-20T00:00:00Z,2/25/2004,,,168300000,,,168300000,,,Programmatic Structural Adjustment Loan,U,,Central Government (Central Agencies),Sub-National Government,Law and Justice,,
P078951,Latin America and Caribbean,Republic of Peru,Closed,Programmatic Social Reform III,Project Development Objective (Note: will be disclosed in the MOS)  Board Schedule Comments,,,https://projects.worldbank.org/en/projects-operations/project-detail/P078951,2003-11-11T00:00:00Z,12/31/2004,,,150000000,,,150000000,,,Programmatic Structural Adjustment Loan,U,,Central Government (Central Agencies),Social Protection,Health,,
P072637,Latin America and Caribbean,Argentine Republic,Closed,Provincial Maternal-Child Hlth Sector Adjustment Ln. (PMCHSAL),"The Provincial Maternal-Child Health Sector Adjustment Loan (PMCHSAL) aims to: (a) respond to the urgent health needs of the poor, particularly uninsured mothers and children; and (b) simultaneously, assist the Government to modify the incentive framework for financing and delivery of health care services, starting in Argentina's poorest provinces.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P072637,2003-10-28T00:00:00Z,3/31/2007,,,2950000000,,,2950000000,,,Sector Adjustment Loan,C,,Health,Public Administration - Health,Sub-National Government,,
P070038,Latin America and Caribbean,Republic of Honduras,Closed,Enhancing Competitiveness: Trade Facilitation and Productivity Improvement Project,"The development objective of the project is to increase the productivity of theHonduran private sector, thereby improving Honduras' competitiveness. The immediate objective of the project is to improve Honduras investment climate and its local firms' capacity to export in order to prepare Honduras to take advantage of trade opportunities under existing and new Trade Promotion Agreements.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070038,2003-10-21T00:00:00Z,12/31/2010,,,35232408,,,35232408,,,Specific Investment Loan,B,,Other Non-bank Financial Institutions,,,,
P079060,Latin America and Caribbean,Republic of Colombia,Closed,CO: Programmatic Labor Reform and Social Structural Adjustment Loan,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P079060,2003-09-09T00:00:00Z,3/31/2004,,,1850000000,,,1850000000,,,Programmatic Structural Adjustment Loan,U,,Other Education,Social Protection,Public Administration - Health,,
P077757,Latin America and Caribbean,Republic of Colombia,Closed,CUNDINAMARCA EDUCATION QUALITY IMPROVEMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P077757,2003-08-19T00:00:00Z,6/8/2006,,,21400000,,,21400000,,,Specific Investment Loan,C,,Secondary Education,Primary Education,Sub-National Government,,
P087979,Latin America and Caribbean,Republic of Guatemala,Active,"Guatemala, El Canada 43MW Hydroelectric Project",,,,https://projects.worldbank.org/en/projects-operations/project-detail/P087979,2003-08-12T00:00:00Z,4/29/2024,,,1,,,1,,,Investment Project Financing,,,Renewable Energy Hydro,,,,
P073526,Latin America and Caribbean,Republic of Paraguay,Closed,PY - EDUCATION REFORM PROJECT,"Improve management and efficiency of the system, and educational outcomes and equity in opportunity at the secondary education level.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073526,2003-07-31T00:00:00Z,12/30/2009,,,26500000,,,26500000,,,Adaptable Program Loan,B,,Secondary Education,Central Government (Central Agencies),Sub-National Government,,
P068290,Latin America and Caribbean,United Mexican States,Closed,E-Business for Small Business Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P068290,2003-07-31T00:00:00Z,6/30/2008,,,100800000,,,100800000,,,Sector Investment and Maintenance Loan,C,,Sub-National Government,"Other Industry, Trade and Services",ICT Services,,
P070827,Latin America and Caribbean,Federative Republic of Brazil,Closed,Bahia Education Project (APL) - Second Phase,"Improve fundamental and secondary school outcomes, as measured by improvements in dropout and promotion rates  and student performance on standardized tests; and to increase access to secondary school, as measured by an  increase in secondary enrollments.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P070827,2003-06-30T00:00:00Z,6/30/2007,,,100000000,,,100000000,,,Adaptable Program Loan,B,,Primary Education,Secondary Education,,,
P077759,Latin America and Caribbean,Grenada,Closed,Grenada: OECS Education Development Project,"The Grenada OECS Education Development Project was restructured following Hurricane Ivan.  The original project development objective was changed.  The new objectives are to: (i) increase equitable access to secondary education, including replacing and rehabilitating secondary schools damaged by the passage of Hurricane Ivan on September 7, 2004; (ii) improve the quality and efficiency of Secondary Education, and (iii) strengthen the institutional capacity of the education sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P077759,2003-06-27T00:00:00Z,6/30/2011,,,11300000,,,11300000,,,Adaptable Program Loan,C,,Secondary Education,,,,
P075528,Latin America and Caribbean,Republic of Trinidad and Tobago,Closed,Trinidad and Tobago: HIV/AIDS Prevention and Control Project,"On November 4, 2009, the Board approved a first-order restructuring of the Project. The revised PDOs are aimed at assisting the Borrower in controlling HIV/AIDS epidemic through: 
 
 (a) scaling up of prevention services for vulnerable groups and general population; 
 (b) expanding and strengthening of treatment, care and support services for people living with HIV/AIDS; and 
 (c) strengthening the institutional capacity of the MOH, other government agencies and CSOs to ensure an effective multi-sectoral response to the HIV/AIDS epidemic.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P075528,2003-06-27T00:00:00Z,9/30/2010,,,25000000,,,25000000,,,Adaptable Program Loan,B,,Health,,,,
P076802,Latin America and Caribbean,Dominican Republic,Closed,DO: Health Reform Support (APL),"Support the Borrower in (i) improving access of the poor in Prioritized Regions and Provinces to high quality health services included in the Plan Basico de Sal ud of the Seguro Familiar; (ii) reorganizing and strengthening health systems in  Prioritized Regions to comply with the roles and functions as established in th e General Health Law and the Social Security Law; (iii) strengthening the financ ial planning of the R#gimen Subsidiado, ensuring the effective enrollment of the  poor and improving their knowledge of their rights under the Seguro Familiar; a nd (iv) strengthening the capacity of national health sector organizations to co mply with their roles and functions as established in the General Health Law and  the Social Security Law.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P076802,2003-06-26T00:00:00Z,12/31/2009,,,42071000,,,42071000,,,Adaptable Program Loan,B,,Health,Insurance and Pension,,,
P080400,Latin America and Caribbean,Federative Republic of Brazil,Closed,AIDS and STD Control Project (03),"The development objectives of the Brazil STD&AIDS Control III Project are to reduce the incidence of STDs and HIV and improve the quality of life for people living with HIV/AIDS by strengthening the effectiveness and efficiency of the national response and ensuring its sustainability in the medium and long-term. These objectives would be reached by: (a) expanding the coverage and quality of interventions; (b) decentralizing the financing and management of program activities to states and municipalities in accordance with current national health policy; (c) strengthening program management by establishing an effective M&E capacity and instituting the use of management tools , including performance-based management, focusing on more cost-effective interventions and improving their targeting; (d) introducing technological innovation and upgrading existing technology in treatment and prevention; and (e) reducing discrimination and stigma associated with HIV/AIDS.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P080400,2003-06-26T00:00:00Z,12/31/2007,,,200000000,,,200000000,,,Specific Investment Loan,B,,Health,,,,
